periodo,estu_genero,cole_area_ubicacion,cole_bilingue,cole_naturaleza,cole_jornada,cole_caracter,cole_depto_ubicacion,fami_estratovivienda,fami_educacionmadre,fami_educacionpadre,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,punt_global,punt_matematicas,punt_lectura_critica,punt_c_naturales,punt_sociales_ciudadanas,punt_ingles
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,QUINDIO,Estrato 3,Primaria completa,Primaria completa,5 a 6,No,Si,Si,Si,206,28,53,43,39,46.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 2,No sabe,Primaria completa,5 a 6,Si,Si,Si,Si,302,63,62,59,59,56.0
20224,M,URBANO,N,OFICIAL,SABATINA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria completa,Primaria incompleta,3 a 4,No,No,No,No,168,37,26,38,35,30.0
20224,F,RURAL,N,OFICIAL,MAÑANA,TÉCNICO,CAUCA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,1 a 2,No,No,No,No,322,66,71,59,66,52.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,VALLE,Estrato 2,Primaria completa,Secundaria (Bachillerato) incompleta,3 a 4,Si,Si,Si,Si,251,43,52,46,61,46.0
20224,F,URBANO,N,OFICIAL,SABATINA,ACADÉMICO,CUNDINAMARCA,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,5 a 6,No,No,No,Si,230,44,52,43,42,54.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,HUILA,Estrato 2,No sabe,Secundaria (Bachillerato) completa,1 a 2,No,Si,Si,Si,194,17,56,41,37,52.0
20224,M,RURAL,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CUNDINAMARCA,Estrato 2,Postgrado,Técnica o tecnológica completa,3 a 4,No,Si,Si,Si,320,64,61,64,69,57.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CASANARE,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,3 a 4,No,No,No,No,219,42,47,43,46,35.0
20224,F,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,SANTANDER,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,3 a 4,No,No,No,No,180,28,43,40,33,37.0
20224,F,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,BOLIVAR,Estrato 3,Educación profesional incompleta,Técnica o tecnológica incompleta,3 a 4,Si,Si,Si,Si,213,41,52,38,36,54.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,NARIÑO,Estrato 2,Primaria completa,Primaria incompleta,5 a 6,No,Si,Si,Si,222,45,55,44,35,40.0
20224,F,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,5 a 6,Si,No,Si,Si,287,57,63,55,57,51.0
20224,M,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,META,Estrato 4,Secundaria (Bachillerato) completa,No sabe,5 a 6,Si,Si,Si,Si,302,68,59,59,57,57.0
20224,F,RURAL,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,No,No,255,48,57,51,50,45.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,CORDOBA,Estrato 1,Primaria incompleta,Secundaria (Bachillerato) incompleta,5 a 6,No,No,No,Si,278,59,66,53,48,44.0
20224,M,URBANO,N,NO OFICIAL,UNICA,TÉCNICO/ACADÉMICO,META,Estrato 4,Educación profesional completa,Educación profesional completa,3 a 4,Si,Si,Si,Si,347,76,66,68,66,74.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 5,Postgrado,Educación profesional incompleta,7 a 8,Si,Si,Si,Si,262,53,57,56,41,60.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,SUCRE,Estrato 1,Primaria completa,Ninguno,3 a 4,No,No,Si,No,262,50,62,52,50,39.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ATLANTICO,Estrato 1,Técnica o tecnológica incompleta,Técnica o tecnológica incompleta,5 a 6,No,No,No,Si,211,45,49,43,30,47.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,3 a 4,No,No,Si,Si,291,51,69,49,63,61.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,NORTE SANTANDER,Estrato 3,Educación profesional completa,Primaria incompleta,1 a 2,No,No,No,No,188,37,32,38,31,76.0
20224,M,RURAL,N,OFICIAL,UNICA,TÉCNICO,TOLIMA,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,5 a 6,No,No,No,Si,236,52,48,48,43,40.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOYACA,Estrato 3,Educación profesional completa,Educación profesional completa,1 a 2,No,Si,Si,Si,333,70,64,67,63,73.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ATLANTICO,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,No,196,40,47,37,32,41.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,TÉCNICO,ANTIOQUIA,Estrato 3,Educación profesional completa,Educación profesional completa,5 a 6,Si,Si,Si,Si,307,52,61,58,71,71.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 1,Educación profesional completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,No,Si,232,49,51,45,41,44.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,BOLIVAR,Estrato 2,Educación profesional completa,Secundaria (Bachillerato) incompleta,5 a 6,Si,Si,Si,Si,277,62,53,54,53,53.0
20224,M,RURAL,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CAUCA,Estrato 1,Secundaria (Bachillerato) completa,No sabe,3 a 4,No,No,Si,No,278,60,57,55,51,55.0
20224,F,RURAL,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,META,Estrato 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,5 a 6,Si,No,Si,No,219,48,43,47,38,42.0
20224,F,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,CAUCA,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,3 a 4,Si,Si,Si,Si,322,74,61,65,57,65.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 3,Postgrado,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,283,59,58,51,57,62.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,MAGDALENA,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,5 a 6,No,No,No,Si,242,51,50,48,49,36.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CORDOBA,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,5 a 6,Si,No,No,No,218,37,49,41,48,42.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,BOYACA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,317,61,67,63,66,53.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,226,45,47,47,42,45.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,VAUPES,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,Si,Si,Si,214,42,48,43,41,35.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,TOLIMA,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,No,No,Si,275,51,62,51,58,50.0
20224,F,RURAL,N,OFICIAL,UNICA,ACADÉMICO,CORDOBA,Estrato 1,Primaria incompleta,Ninguno,5 a 6,No,No,No,Si,234,57,44,52,33,50.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,CASANARE,Estrato 1,Secundaria (Bachillerato) incompleta,Educación profesional incompleta,3 a 4,Si,Si,Si,Si,288,66,59,55,52,52.0
20224,F,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,ATLANTICO,Estrato 1,Primaria incompleta,Primaria incompleta,5 a 6,No,No,No,Si,262,52,57,57,47,42.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,VALLE,Estrato 1,Técnica o tecnológica incompleta,No sabe,3 a 4,No,No,No,No,245,41,60,47,45,57.0
20224,F,URBANO,N,OFICIAL,COMPLETA,TÉCNICO/ACADÉMICO,BOYACA,Estrato 1,Primaria completa,Primaria completa,3 a 4,No,Si,Si,Si,267,51,60,46,61,39.0
20224,M,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,BOGOTÁ,Estrato 2,Educación profesional incompleta,Educación profesional incompleta,1 a 2,No,Si,Si,Si,209,50,39,45,37,31.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,META,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,5 a 6,No,Si,Si,No,236,49,53,46,37,58.0
20224,F,URBANO,N,OFICIAL,SABATINA,TÉCNICO/ACADÉMICO,PUTUMAYO,Sin Estrato,Primaria completa,Primaria completa,3 a 4,No,No,No,No,251,55,51,52,46,40.0
20224,M,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,CORDOBA,Estrato 1,Primaria completa,Primaria incompleta,5 a 6,Si,No,Si,Si,180,41,36,37,32,31.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 1,Primaria completa,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,Si,187,39,39,33,38,38.0
20224,M,URBANO,N,NO OFICIAL,SABATINA,ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) completa,Educación profesional completa,3 a 4,No,Si,Si,Si,298,55,63,54,61,76.0
20224,F,RURAL,N,OFICIAL,NOCHE,TÉCNICO/ACADÉMICO,TOLIMA,Estrato 2,Primaria incompleta,Primaria incompleta,3 a 4,No,No,No,Si,240,43,50,47,50,55.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,331,73,65,60,64,74.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,HUILA,Estrato 2,Educación profesional incompleta,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,Si,277,66,56,50,49,57.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,340,73,66,70,64,64.0
20224,F,URBANO,N,OFICIAL,NOCHE,TÉCNICO/ACADÉMICO,BOGOTÁ,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,1 a 2,No,No,Si,No,210,39,49,41,41,37.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,LA GUAJIRA,Estrato 1,No sabe,Educación profesional incompleta,3 a 4,Si,Si,Si,Si,298,66,50,62,63,53.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 2,Técnica o tecnológica completa,Primaria completa,3 a 4,Si,Si,Si,Si,302,60,61,56,67,52.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO,NORTE SANTANDER,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,348,70,71,70,67,72.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 3,Técnica o tecnológica completa,Técnica o tecnológica completa,3 a 4,No,Si,Si,Si,215,48,48,40,35,45.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CUNDINAMARCA,Estrato 2,Primaria incompleta,Primaria incompleta,5 a 6,Si,No,No,Si,270,60,54,56,48,47.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,CUNDINAMARCA,Estrato 1,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,3 a 4,Si,Si,Si,Si,281,49,60,53,63,55.0
20224,F,URBANO,N,OFICIAL,COMPLETA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria incompleta,Primaria incompleta,3 a 4,No,No,No,Si,278,65,58,54,51,39.0
20224,F,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,CESAR,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3 a 4,No,No,No,Si,213,45,40,44,43,37.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,RISARALDA,Estrato 2,Educación profesional completa,Técnica o tecnológica completa,3 a 4,No,No,Si,Si,289,57,66,58,52,53.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,ATLANTICO,Estrato 5,No sabe,Educación profesional completa,3 a 4,Si,Si,Si,Si,360,75,74,67,70,77.0
20224,M,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,BOLIVAR,Estrato 3,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,3 a 4,No,Si,Si,Si,278,53,61,55,53,58.0
20224,M,URBANO,N,NO OFICIAL,SABATINA,ACADÉMICO,SANTANDER,Estrato 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,3 a 4,No,No,Si,Si,255,45,53,47,54,66.0
20224,F,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CALDAS,Estrato 3,Técnica o tecnológica completa,Técnica o tecnológica completa,5 a 6,Si,Si,Si,Si,330,65,66,64,66,75.0
20224,F,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,VALLE,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,205,38,44,43,40,38.0
20224,F,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 3,Secundaria (Bachillerato) completa,Educación profesional incompleta,5 a 6,Si,Si,Si,Si,319,63,66,65,61,65.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CALDAS,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,Si,242,49,56,48,39,54.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,ANTIOQUIA,Estrato 6,No sabe,Educación profesional completa,3 a 4,Si,Si,Si,Si,262,64,49,50,42,65.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,ATLANTICO,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,Si,Si,233,46,57,42,43,42.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,TOLIMA,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,Si,235,54,52,47,34,50.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,5 a 6,Si,No,No,Si,197,41,37,45,35,37.0
20224,F,URBANO,N,NO OFICIAL,SABATINA,ACADÉMICO,BOGOTÁ,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,3 a 4,No,Si,Si,Si,265,54,60,52,49,44.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 1,Educación profesional completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,No,Si,295,60,64,54,57,63.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,SANTANDER,Estrato 2,Postgrado,No sabe,5 a 6,No,Si,Si,Si,217,38,52,45,38,44.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,CORDOBA,Estrato 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,Si,263,50,57,55,44,66.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,VALLE,Estrato 3,Técnica o tecnológica completa,Técnica o tecnológica completa,1 a 2,No,Si,Si,No,231,43,53,44,43,52.0
20224,F,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,CESAR,Estrato 3,Secundaria (Bachillerato) incompleta,Técnica o tecnológica completa,3 a 4,No,Si,Si,Si,190,37,45,34,35,40.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,Si,Si,266,60,56,55,42,52.0
20224,F,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,LA GUAJIRA,Estrato 2,Primaria incompleta,Primaria incompleta,5 a 6,Si,Si,No,Si,261,47,60,54,52,40.0
20224,M,URBANO,N,OFICIAL,COMPLETA,TÉCNICO,CAUCA,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,Si,Si,183,34,50,37,25,38.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,BOLIVAR,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,5 a 6,No,Si,No,No,161,28,34,34,32,34.0
20224,F,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 1,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,3 a 4,No,No,No,Si,259,57,53,47,51,50.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CUNDINAMARCA,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria completa,5 a 6,Si,Si,No,Si,330,68,64,67,74,38.0
20224,F,URBANO,N,OFICIAL,TARDE,ACADÉMICO,CAUCA,Estrato 1,Secundaria (Bachillerato) completa,Educación profesional completa,3 a 4,No,No,Si,No,278,53,58,55,57,55.0
20224,F,URBANO,N,OFICIAL,TARDE,ACADÉMICO,BOGOTÁ,Estrato 2,Primaria incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,No,Si,Si,323,66,70,58,63,69.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,BOLIVAR,Estrato 1,Educación profesional incompleta,Educación profesional incompleta,7 a 8,No,No,No,Si,260,56,51,52,53,41.0
20224,M,URBANO,N,OFICIAL,SABATINA,ACADÉMICO,ANTIOQUIA,Estrato 4,Ninguno,Primaria completa,3 a 4,Si,Si,No,Si,166,26,41,34,26,51.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,NORTE SANTANDER,Estrato 2,Primaria incompleta,Primaria incompleta,7 a 8,No,No,No,Si,288,55,62,57,57,57.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) completa,No sabe,5 a 6,No,No,Si,Si,211,50,42,36,41,42.0
20224,F,RURAL,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CUNDINAMARCA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,9 o más,No,No,Si,Si,308,61,68,65,57,47.0
20224,F,RURAL,N,OFICIAL,UNICA,ACADÉMICO,MAGDALENA,Estrato 1,Primaria incompleta,Primaria incompleta,5 a 6,No,No,No,Si,242,49,47,45,52,49.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,LA GUAJIRA,Estrato 3,Primaria incompleta,Secundaria (Bachillerato) incompleta,5 a 6,No,No,No,Si,193,36,53,38,28,36.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 3,Primaria completa,Primaria incompleta,3 a 4,No,No,Si,No,187,34,45,35,36,37.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,SANTANDER,Estrato 2,Primaria incompleta,No sabe,3 a 4,No,No,Si,No,283,56,62,53,58,49.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,META,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,3 a 4,No,No,Si,Si,295,59,63,51,59,71.0
20224,F,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,BOGOTÁ,Estrato 2,Primaria completa,No sabe,3 a 4,No,No,Si,Si,233,48,45,48,44,52.0
20224,M,URBANO,N,OFICIAL,COMPLETA,ACADÉMICO,ANTIOQUIA,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,Si,Si,Si,Si,235,42,48,51,49,40.0
20224,F,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,BOGOTÁ,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,Si,Si,Si,206,25,53,45,44,34.0
20224,F,URBANO,N,OFICIAL,COMPLETA,TÉCNICO/ACADÉMICO,MAGDALENA,Estrato 2,No sabe,No sabe,3 a 4,No,Si,Si,Si,255,50,61,55,40,45.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Educación profesional incompleta,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,277,56,56,49,60,58.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,BOGOTÁ,Estrato 2,Educación profesional completa,Educación profesional completa,3 a 4,No,No,Si,No,344,64,73,68,67,78.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,CUNDINAMARCA,Estrato 2,Primaria incompleta,Primaria incompleta,5 a 6,No,No,Si,Si,206,43,41,41,40,40.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,HUILA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,Si,207,42,45,42,37,39.0
20224,F,URBANO,N,OFICIAL,COMPLETA,ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria incompleta,Secundaria (Bachillerato) incompleta,5 a 6,No,No,No,Si,284,64,53,55,58,49.0
20224,F,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,SANTANDER,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,No,261,48,56,53,49,60.0
20224,M,URBANO,S,NO OFICIAL,COMPLETA,ACADÉMICO,BOYACA,Estrato 3,Educación profesional incompleta,Educación profesional incompleta,3 a 4,Si,Si,Si,Si,225,55,41,43,40,49.0
20224,F,RURAL,N,OFICIAL,UNICA,TÉCNICO,LA GUAJIRA,Estrato 1,Primaria incompleta,Primaria incompleta,5 a 6,No,No,No,Si,213,46,39,46,36,54.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,NORTE SANTANDER,Estrato 5,Educación profesional completa,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,Si,322,71,61,64,62,62.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,TÉCNICO,SANTANDER,Estrato 2,Técnica o tecnológica incompleta,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,No,266,50,55,54,53,56.0
20224,M,URBANO,N,OFICIAL,TARDE,TÉCNICO,VALLE,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,3 a 4,No,Si,Si,Si,308,68,60,66,55,55.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,BOGOTÁ,Estrato 2,Primaria completa,Primaria completa,3 a 4,No,No,Si,Si,252,51,50,52,48,53.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Sin Estrato,Educación profesional completa,Educación profesional incompleta,3 a 4,No,Si,Si,Si,230,40,50,44,47,54.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,NORTE SANTANDER,Estrato 1,Primaria incompleta,Primaria incompleta,5 a 6,No,No,No,No,266,56,60,40,57,52.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,NORTE SANTANDER,Estrato 2,Técnica o tecnológica incompleta,Técnica o tecnológica incompleta,5 a 6,No,No,No,No,292,60,63,59,49,65.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,ANTIOQUIA,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,Si,Si,330,72,69,65,61,58.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,TÉCNICO,ANTIOQUIA,Estrato 4,Educación profesional completa,Educación profesional completa,3 a 4,No,No,Si,Si,320,61,72,63,61,62.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Técnica o tecnológica completa,Técnica o tecnológica incompleta,1 a 2,No,Si,No,Si,285,56,61,52,61,51.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,BOLIVAR,Estrato 1,Secundaria (Bachillerato) completa,Ninguno,5 a 6,No,No,Si,No,172,23,38,40,35,39.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,BOGOTÁ,Estrato 2,Primaria completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,No,Si,227,42,50,40,48,50.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,VALLE,Estrato 2,Secundaria (Bachillerato) completa,No sabe,3 a 4,No,Si,Si,Si,227,37,56,46,43,43.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,VALLE,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,No,280,56,59,51,59,54.0
20224,F,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,CAUCA,Estrato 3,Educación profesional completa,Postgrado,3 a 4,No,Si,Si,Si,336,70,68,68,63,66.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO,SANTANDER,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,1 a 2,No,No,Si,Si,210,46,45,36,38,50.0
20224,F,URBANO,N,OFICIAL,SABATINA,ACADÉMICO,CALDAS,Estrato 2,Primaria incompleta,Primaria incompleta,3 a 4,No,No,Si,Si,169,27,36,38,33,38.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CUNDINAMARCA,Estrato 3,Técnica o tecnológica incompleta,Secundaria (Bachillerato) incompleta,5 a 6,Si,Si,Si,Si,253,58,45,48,49,58.0
